"","sample.id","variable","value"
"2116052","MKII-3.30-1-5",0.584,0
"2116834","MKII-3.30-1-5",0.584,0
"2117616","MKII-3.30-1-5",0.584,0
"2118398","MKII-3.30-1-5",0.584,0
"2119180","MKII-3.30-1-5",0.584,0
"2119962","MKII-3.30-1-5",0.584,0
"2120744","MKII-3.30-1-5",0.584,0
"2121526","MKII-3.30-1-5",0.584,0
"2122308","MKII-3.30-1-5",0.584,0
"2123090","MKII-3.30-1-5",0.584,0
"2123872","MKII-3.30-1-5",0.584,0
"2124654","MKII-3.30-1-5",0.584,0
"2125436","MKII-3.30-1-5",0.584,0
"2126218","MKII-3.30-1-5",0.584,0
"2127000","MKII-3.30-1-5",0.584,0
"2127782","MKII-3.30-1-5",0.584,0
"2128564","MKII-3.30-1-5",0.584,0
"2129346","MKII-3.30-1-5",0.584,0
"2130128","MKII-3.30-1-5",0.584,0
"2130910","MKII-3.30-1-5",0.584,0
"2131692","MKII-3.30-1-5",0.584,0
"2132474","MKII-3.30-1-5",0.584,0
"2133256","MKII-3.30-1-5",0.584,0
"2134038","MKII-3.30-1-5",0.584,0
"2134820","MKII-3.30-1-5",0.584,0
"2135602","MKII-3.30-1-5",0.584,0
"2136384","MKII-3.30-1-5",0.584,0
"2137166","MKII-3.30-1-5",0.584,0
"2137948","MKII-3.30-1-5",0.584,0
"2138730","MKII-3.30-1-5",0.584,0
"2139512","MKII-3.30-1-5",0.584,0
"2140294","MKII-3.30-1-5",0.584,0
"2141076","MKII-3.30-1-5",0.584,0
"2141858","MKII-3.30-1-5",0.584,0
"2142640","MKII-3.30-1-5",0.584,0
"2143422","MKII-3.30-1-5",0.584,0
"2144204","MKII-3.30-1-5",0.584,0
"2144986","MKII-3.30-1-5",0.584,0
"2145768","MKII-3.30-1-5",0.584,0
"2146550","MKII-3.30-1-5",0.584,0
"2147332","MKII-3.30-1-5",0.584,0
"2148114","MKII-3.30-1-5",0.584,0
"2148896","MKII-3.30-1-5",0.584,0
"2149678","MKII-3.30-1-5",0.584,0
"2150460","MKII-3.30-1-5",0.584,0
"2151242","MKII-3.30-1-5",0.584,0
"2152024","MKII-3.30-1-5",0.584,0
"2152806","MKII-3.30-1-5",0.584,0
"2153588","MKII-3.30-1-5",0.584,0
"2154370","MKII-3.30-1-5",0.584,0
"2155152","MKII-3.30-1-5",0.584,0
"2155934","MKII-3.30-1-5",0.584,0
"2156716","MKII-3.30-1-5",0.584,0
"2157498","MKII-3.30-1-5",0.584,0
"2158280","MKII-3.30-1-5",0.584,0
"2159062","MKII-3.30-1-5",0.584,0
"2159844","MKII-3.30-1-5",0.584,0
"2160626","MKII-3.30-1-5",0.584,0
"2161408","MKII-3.30-1-5",0.584,0
"2162190","MKII-3.30-1-5",0.584,0
"2162972","MKII-3.30-1-5",0.584,0
"2163754","MKII-3.30-1-5",0.584,0
"2164536","MKII-3.30-1-5",0.584,0
"2165318","MKII-3.30-1-5",0.584,0
"2166100","MKII-3.30-1-5",0.584,0
"2166882","MKII-3.30-1-5",0.584,0
"2167664","MKII-3.30-1-5",0.584,0
"2168446","MKII-3.30-1-5",0.584,0
"2169228","MKII-3.30-1-5",0.584,0
"2170010","MKII-3.30-1-5",0.584,0
"2170792","MKII-3.30-1-5",0.584,0
"2171574","MKII-3.30-1-5",0.584,0
"2172356","MKII-3.30-1-5",0.584,0
"2173138","MKII-3.30-1-5",0.584,0
"2173920","MKII-3.30-1-5",0.584,0
"2174702","MKII-3.30-1-5",0.584,0
"2175484","MKII-3.30-1-5",0.584,0
"2176266","MKII-3.30-1-5",0.584,0
"2177048","MKII-3.30-1-5",0.584,0
"2177830","MKII-3.30-1-5",0.584,0
"2178612","MKII-3.30-1-5",0.584,0
"2179394","MKII-3.30-1-5",0.584,0
"2180176","MKII-3.30-1-5",0.584,0
"2180958","MKII-3.30-1-5",0.584,0
"2181740","MKII-3.30-1-5",0.584,0
"2182522","MKII-3.30-1-5",0.669,0
"2183304","MKII-3.30-1-5",0.669,0
"2184086","MKII-3.30-1-5",0.669,0
"2184868","MKII-3.30-1-5",0.669,0
"2185650","MKII-3.30-1-5",0.669,0
"2186432","MKII-3.30-1-5",0.669,0
"2187214","MKII-3.30-1-5",0.669,0
"2187996","MKII-3.30-1-5",0.669,0
"2188778","MKII-3.30-1-5",0.669,0
"2189560","MKII-3.30-1-5",0.669,0
"2190342","MKII-3.30-1-5",0.669,0
"2191124","MKII-3.30-1-5",0.669,0
"2191906","MKII-3.30-1-5",0.669,0
"2192688","MKII-3.30-1-5",0.669,0
"2193470","MKII-3.30-1-5",0.669,0
"2194252","MKII-3.30-1-5",0.669,0
"2195034","MKII-3.30-1-5",0.669,0
"2195816","MKII-3.30-1-5",0.669,0
"2196598","MKII-3.30-1-5",0.669,0
"2197380","MKII-3.30-1-5",0.669,0
"2198162","MKII-3.30-1-5",0.669,0
"2198944","MKII-3.30-1-5",0.669,0
"2199726","MKII-3.30-1-5",0.669,0
"2200508","MKII-3.30-1-5",0.669,0
"2201290","MKII-3.30-1-5",0.669,0
"2202072","MKII-3.30-1-5",0.669,0
"2202854","MKII-3.30-1-5",0.669,0
"2203636","MKII-3.30-1-5",0.669,0
"2204418","MKII-3.30-1-5",0.669,0
"2205200","MKII-3.30-1-5",0.669,0
"2205982","MKII-3.30-1-5",0.669,0
"2206764","MKII-3.30-1-5",0.669,0
"2207546","MKII-3.30-1-5",0.669,0
"2208328","MKII-3.30-1-5",0.669,0
"2209110","MKII-3.30-1-5",0.669,0
"2209892","MKII-3.30-1-5",0.669,0
"2210674","MKII-3.30-1-5",0.669,0
"2211456","MKII-3.30-1-5",0.669,0
"2212238","MKII-3.30-1-5",0.669,0
"2213020","MKII-3.30-1-5",0.669,0
"2213802","MKII-3.30-1-5",0.669,0
"2214584","MKII-3.30-1-5",0.669,0
"2215366","MKII-3.30-1-5",0.669,0
"2216148","MKII-3.30-1-5",0.669,0
"2216930","MKII-3.30-1-5",0.669,0
"2217712","MKII-3.30-1-5",0.669,0
"2218494","MKII-3.30-1-5",0.669,0
"2219276","MKII-3.30-1-5",0.669,0
"2220058","MKII-3.30-1-5",0.669,0
"2220840","MKII-3.30-1-5",0.669,0
"2221622","MKII-3.30-1-5",0.669,0
"2222404","MKII-3.30-1-5",0.669,0
"2223186","MKII-3.30-1-5",0.669,0
"2223968","MKII-3.30-1-5",0.669,0
"2224750","MKII-3.30-1-5",0.669,0
"2225532","MKII-3.30-1-5",0.669,0
"2226314","MKII-3.30-1-5",0.669,0
"2227096","MKII-3.30-1-5",0.669,0
"2227878","MKII-3.30-1-5",0.669,0
"2228660","MKII-3.30-1-5",0.669,0
"2229442","MKII-3.30-1-5",0.669,0
"2230224","MKII-3.30-1-5",0.669,0
"2231006","MKII-3.30-1-5",0.669,0
"2231788","MKII-3.30-1-5",0.669,0
"2232570","MKII-3.30-1-5",0.669,0
"2233352","MKII-3.30-1-5",0.669,0
"2234134","MKII-3.30-1-5",0.669,0
"2234916","MKII-3.30-1-5",0.669,0
"2235698","MKII-3.30-1-5",0.669,0
"2236480","MKII-3.30-1-5",0.669,0
"2237262","MKII-3.30-1-5",0.669,0
"2238044","MKII-3.30-1-5",0.669,0
"2238826","MKII-3.30-1-5",0.669,0
"2239608","MKII-3.30-1-5",0.669,0
"2240390","MKII-3.30-1-5",0.669,0
"2241172","MKII-3.30-1-5",0.669,0
"2241954","MKII-3.30-1-5",0.669,0
"2242736","MKII-3.30-1-5",0.669,0
"2243518","MKII-3.30-1-5",0.669,0
"2244300","MKII-3.30-1-5",0.669,0
"2245082","MKII-3.30-1-5",0.669,0
"2245864","MKII-3.30-1-5",0.669,0
"2246646","MKII-3.30-1-5",0.669,0
"2247428","MKII-3.30-1-5",0.669,0
"2248210","MKII-3.30-1-5",0.669,0
"2248992","MKII-3.30-1-5",0.669,0
"2249774","MKII-3.30-1-5",0.669,0
"2250556","MKII-3.30-1-5",0.669,0
"2251338","MKII-3.30-1-5",0.669,0
"2252120","MKII-3.30-1-5",0.669,0
"2252902","MKII-3.30-1-5",0.669,0
"2253684","MKII-3.30-1-5",0.669,0
"2254466","MKII-3.30-1-5",0.669,0
"2255248","MKII-3.30-1-5",0.766,0
"2256030","MKII-3.30-1-5",0.766,0
"2256812","MKII-3.30-1-5",0.766,0
"2257594","MKII-3.30-1-5",0.766,0
"2258376","MKII-3.30-1-5",0.766,0
"2259158","MKII-3.30-1-5",0.766,0
"2259940","MKII-3.30-1-5",0.766,0
"2260722","MKII-3.30-1-5",0.766,0
"2261504","MKII-3.30-1-5",0.766,0
"2262286","MKII-3.30-1-5",0.766,0
"2263068","MKII-3.30-1-5",0.766,0
"2263850","MKII-3.30-1-5",0.766,0
"2264632","MKII-3.30-1-5",0.766,0
"2265414","MKII-3.30-1-5",0.766,0
"2266196","MKII-3.30-1-5",0.766,0
"2266978","MKII-3.30-1-5",0.766,0
"2267760","MKII-3.30-1-5",0.766,0
"2268542","MKII-3.30-1-5",0.766,0
"2269324","MKII-3.30-1-5",0.766,0
"2270106","MKII-3.30-1-5",0.766,0
"2270888","MKII-3.30-1-5",0.766,0
"2271670","MKII-3.30-1-5",0.766,0
"2272452","MKII-3.30-1-5",0.766,0
"2273234","MKII-3.30-1-5",0.766,0
"2274016","MKII-3.30-1-5",0.766,0
"2274798","MKII-3.30-1-5",0.766,0
"2275580","MKII-3.30-1-5",0.766,0
"2276362","MKII-3.30-1-5",0.766,0
"2277144","MKII-3.30-1-5",0.766,0
"2277926","MKII-3.30-1-5",0.766,0
"2278708","MKII-3.30-1-5",0.766,0
"2279490","MKII-3.30-1-5",0.766,0
"2280272","MKII-3.30-1-5",0.766,0
"2281054","MKII-3.30-1-5",0.766,0
"2281836","MKII-3.30-1-5",0.766,0
"2282618","MKII-3.30-1-5",0.766,0
"2283400","MKII-3.30-1-5",0.766,0
"2284182","MKII-3.30-1-5",0.766,0
"2284964","MKII-3.30-1-5",0.766,0
"2285746","MKII-3.30-1-5",0.766,0
"2286528","MKII-3.30-1-5",0.766,0
"2287310","MKII-3.30-1-5",0.766,0
"2288092","MKII-3.30-1-5",0.766,0
"2288874","MKII-3.30-1-5",0.766,0
"2289656","MKII-3.30-1-5",0.766,0
"2290438","MKII-3.30-1-5",0.766,0
"2291220","MKII-3.30-1-5",0.766,0
"2292002","MKII-3.30-1-5",0.766,0
"2292784","MKII-3.30-1-5",0.766,0
"2293566","MKII-3.30-1-5",0.766,0
"2294348","MKII-3.30-1-5",0.766,0
"2295130","MKII-3.30-1-5",0.766,0
"2295912","MKII-3.30-1-5",0.766,0
"2296694","MKII-3.30-1-5",0.766,0
"2297476","MKII-3.30-1-5",0.766,0
"2298258","MKII-3.30-1-5",0.766,0
"2299040","MKII-3.30-1-5",0.766,0
"2299822","MKII-3.30-1-5",0.766,0
"2300604","MKII-3.30-1-5",0.766,0
"2301386","MKII-3.30-1-5",0.766,0
"2302168","MKII-3.30-1-5",0.766,0
"2302950","MKII-3.30-1-5",0.766,0
"2303732","MKII-3.30-1-5",0.766,0
"2304514","MKII-3.30-1-5",0.766,0
"2305296","MKII-3.30-1-5",0.766,0
"2306078","MKII-3.30-1-5",0.766,0
"2306860","MKII-3.30-1-5",0.766,0
"2307642","MKII-3.30-1-5",0.766,0
"2308424","MKII-3.30-1-5",0.766,0
"2309206","MKII-3.30-1-5",0.766,0
"2309988","MKII-3.30-1-5",0.766,0
"2310770","MKII-3.30-1-5",0.766,0
"2311552","MKII-3.30-1-5",0.766,0
"2312334","MKII-3.30-1-5",0.766,0
"2313116","MKII-3.30-1-5",0.766,0
"2313898","MKII-3.30-1-5",0.766,0
"2314680","MKII-3.30-1-5",0.766,0
"2315462","MKII-3.30-1-5",0.766,0
"2316244","MKII-3.30-1-5",0.766,0
"2317026","MKII-3.30-1-5",0.766,0
"2317808","MKII-3.30-1-5",0.766,0
"2318590","MKII-3.30-1-5",0.766,0
"2319372","MKII-3.30-1-5",0.766,0
"2320154","MKII-3.30-1-5",0.766,0
"2320936","MKII-3.30-1-5",0.766,0
"2321718","MKII-3.30-1-5",0.766,0
"2322500","MKII-3.30-1-5",0.766,0
"2323282","MKII-3.30-1-5",0.766,0
"2324064","MKII-3.30-1-5",0.766,0
"2324846","MKII-3.30-1-5",0.766,0
"2325628","MKII-3.30-1-5",0.766,0
"2326410","MKII-3.30-1-5",0.766,0
"2327192","MKII-3.30-1-5",0.766,0
"2327974","MKII-3.30-1-5",0.877,0
"2328756","MKII-3.30-1-5",0.877,0
"2329538","MKII-3.30-1-5",0.877,0
"2330320","MKII-3.30-1-5",0.877,0
"2331102","MKII-3.30-1-5",0.877,0
"2331884","MKII-3.30-1-5",0.877,0
"2332666","MKII-3.30-1-5",0.877,0
"2333448","MKII-3.30-1-5",0.877,0
"2334230","MKII-3.30-1-5",0.877,0
"2335012","MKII-3.30-1-5",0.877,0
"2335794","MKII-3.30-1-5",0.877,0
"2336576","MKII-3.30-1-5",0.877,0
"2337358","MKII-3.30-1-5",0.877,0
"2338140","MKII-3.30-1-5",0.877,0
"2338922","MKII-3.30-1-5",0.877,0
"2339704","MKII-3.30-1-5",0.877,0
"2340486","MKII-3.30-1-5",0.877,0
"2341268","MKII-3.30-1-5",0.877,0
"2342050","MKII-3.30-1-5",0.877,0
"2342832","MKII-3.30-1-5",0.877,0
"2343614","MKII-3.30-1-5",0.877,0
"2344396","MKII-3.30-1-5",0.877,0
"2345178","MKII-3.30-1-5",0.877,0
"2345960","MKII-3.30-1-5",0.877,0
"2346742","MKII-3.30-1-5",0.877,0
"2347524","MKII-3.30-1-5",0.877,0
"2348306","MKII-3.30-1-5",0.877,0
"2349088","MKII-3.30-1-5",0.877,0
"2349870","MKII-3.30-1-5",0.877,0
"2350652","MKII-3.30-1-5",0.877,0
"2351434","MKII-3.30-1-5",0.877,0
"2352216","MKII-3.30-1-5",0.877,0
"2352998","MKII-3.30-1-5",0.877,0
"2353780","MKII-3.30-1-5",0.877,0
"2354562","MKII-3.30-1-5",0.877,0
"2355344","MKII-3.30-1-5",0.877,0
"2356126","MKII-3.30-1-5",0.877,0
"2356908","MKII-3.30-1-5",0.877,0
"2357690","MKII-3.30-1-5",0.877,0
"2358472","MKII-3.30-1-5",0.877,0
"2359254","MKII-3.30-1-5",0.877,0
"2360036","MKII-3.30-1-5",0.877,0
"2360818","MKII-3.30-1-5",0.877,0
"2361600","MKII-3.30-1-5",0.877,0
"2362382","MKII-3.30-1-5",0.877,0
"2363164","MKII-3.30-1-5",0.877,0
"2363946","MKII-3.30-1-5",0.877,0
"2364728","MKII-3.30-1-5",0.877,0
"2365510","MKII-3.30-1-5",0.877,0
"2366292","MKII-3.30-1-5",0.877,0
"2367074","MKII-3.30-1-5",0.877,0
"2367856","MKII-3.30-1-5",0.877,0
"2368638","MKII-3.30-1-5",0.877,0
"2369420","MKII-3.30-1-5",0.877,0
"2370202","MKII-3.30-1-5",0.877,0
"2370984","MKII-3.30-1-5",0.877,0
"2371766","MKII-3.30-1-5",0.877,0
"2372548","MKII-3.30-1-5",0.877,0
"2373330","MKII-3.30-1-5",0.877,0
"2374112","MKII-3.30-1-5",0.877,0
"2374894","MKII-3.30-1-5",0.877,0
"2375676","MKII-3.30-1-5",0.877,0
"2376458","MKII-3.30-1-5",0.877,0
"2377240","MKII-3.30-1-5",0.877,0
"2378022","MKII-3.30-1-5",0.877,0
"2378804","MKII-3.30-1-5",0.877,0
"2379586","MKII-3.30-1-5",0.877,0
"2380368","MKII-3.30-1-5",0.877,0
"2381150","MKII-3.30-1-5",0.877,0
"2381932","MKII-3.30-1-5",0.877,0
"2382714","MKII-3.30-1-5",0.877,0
"2383496","MKII-3.30-1-5",0.877,0
"2384278","MKII-3.30-1-5",0.877,0
"2385060","MKII-3.30-1-5",0.877,0
"2385842","MKII-3.30-1-5",0.877,0
"2386624","MKII-3.30-1-5",0.877,0
"2387406","MKII-3.30-1-5",0.877,0
"2388188","MKII-3.30-1-5",0.877,0
"2388970","MKII-3.30-1-5",0.877,0
"2389752","MKII-3.30-1-5",0.877,0
"2390534","MKII-3.30-1-5",0.877,0
"2391316","MKII-3.30-1-5",0.877,0
"2392098","MKII-3.30-1-5",0.877,0
"2392880","MKII-3.30-1-5",0.877,0
"2393662","MKII-3.30-1-5",0.877,0
"2394444","MKII-3.30-1-5",0.877,0
"2395226","MKII-3.30-1-5",0.877,0
"2396008","MKII-3.30-1-5",0.877,0
"2396790","MKII-3.30-1-5",0.877,0
"2397572","MKII-3.30-1-5",0.877,0
"2398354","MKII-3.30-1-5",0.877,0
"2399136","MKII-3.30-1-5",0.877,0
"2399918","MKII-3.30-1-5",0.877,0
"2400700","MKII-3.30-1-5",1.005,0
"2401482","MKII-3.30-1-5",1.005,0
"2402264","MKII-3.30-1-5",1.005,0
"2403046","MKII-3.30-1-5",1.005,0
"2403828","MKII-3.30-1-5",1.005,0
"2404610","MKII-3.30-1-5",1.005,0
"2405392","MKII-3.30-1-5",1.005,0
"2406174","MKII-3.30-1-5",1.005,0
"2406956","MKII-3.30-1-5",1.005,0
"2407738","MKII-3.30-1-5",1.005,0
"2408520","MKII-3.30-1-5",1.005,0
"2409302","MKII-3.30-1-5",1.005,0
"2410084","MKII-3.30-1-5",1.005,0
"2410866","MKII-3.30-1-5",1.005,0
"2411648","MKII-3.30-1-5",1.005,0
"2412430","MKII-3.30-1-5",1.005,0
"2413212","MKII-3.30-1-5",1.005,0
"2413994","MKII-3.30-1-5",1.005,0
"2414776","MKII-3.30-1-5",1.005,0
"2415558","MKII-3.30-1-5",1.005,0
"2416340","MKII-3.30-1-5",1.005,0
"2417122","MKII-3.30-1-5",1.005,0
"2417904","MKII-3.30-1-5",1.005,0
"2418686","MKII-3.30-1-5",1.005,0
"2419468","MKII-3.30-1-5",1.005,0
"2420250","MKII-3.30-1-5",1.005,0
"2421032","MKII-3.30-1-5",1.005,0
"2421814","MKII-3.30-1-5",1.005,0
"2422596","MKII-3.30-1-5",1.005,0
"2423378","MKII-3.30-1-5",1.005,0
"2424160","MKII-3.30-1-5",1.005,0
"2424942","MKII-3.30-1-5",1.005,0
"2425724","MKII-3.30-1-5",1.005,0
"2426506","MKII-3.30-1-5",1.005,0
"2427288","MKII-3.30-1-5",1.005,0
"2428070","MKII-3.30-1-5",1.005,0
"2428852","MKII-3.30-1-5",1.005,0
"2429634","MKII-3.30-1-5",1.005,0
"2430416","MKII-3.30-1-5",1.005,0
"2431198","MKII-3.30-1-5",1.005,0
"2431980","MKII-3.30-1-5",1.005,0
"2432762","MKII-3.30-1-5",1.005,0
"2433544","MKII-3.30-1-5",1.005,0
"2434326","MKII-3.30-1-5",1.005,0
"2435108","MKII-3.30-1-5",1.005,0
"2435890","MKII-3.30-1-5",1.005,0
"2436672","MKII-3.30-1-5",1.005,0
"2437454","MKII-3.30-1-5",1.005,0
"2438236","MKII-3.30-1-5",1.005,0
"2439018","MKII-3.30-1-5",1.005,0
"2439800","MKII-3.30-1-5",1.005,0
"2440582","MKII-3.30-1-5",1.005,0
"2441364","MKII-3.30-1-5",1.005,0
"2442146","MKII-3.30-1-5",1.005,0
"2442928","MKII-3.30-1-5",1.005,0
"2443710","MKII-3.30-1-5",1.005,0
"2444492","MKII-3.30-1-5",1.005,0
"2445274","MKII-3.30-1-5",1.005,0
"2446056","MKII-3.30-1-5",1.005,0
"2446838","MKII-3.30-1-5",1.005,0
"2447620","MKII-3.30-1-5",1.005,0
"2448402","MKII-3.30-1-5",1.005,0
"2449184","MKII-3.30-1-5",1.005,0
"2449966","MKII-3.30-1-5",1.005,0
"2450748","MKII-3.30-1-5",1.005,0
"2451530","MKII-3.30-1-5",1.005,0
"2452312","MKII-3.30-1-5",1.005,0
"2453094","MKII-3.30-1-5",1.005,0
"2453876","MKII-3.30-1-5",1.005,0
"2454658","MKII-3.30-1-5",1.005,0
"2455440","MKII-3.30-1-5",1.005,0
"2456222","MKII-3.30-1-5",1.005,0
"2457004","MKII-3.30-1-5",1.005,0
"2457786","MKII-3.30-1-5",1.005,0
"2458568","MKII-3.30-1-5",1.005,0
"2459350","MKII-3.30-1-5",1.005,0
"2460132","MKII-3.30-1-5",1.005,0
"2460914","MKII-3.30-1-5",1.005,0
"2461696","MKII-3.30-1-5",1.005,0
"2462478","MKII-3.30-1-5",1.005,0
"2463260","MKII-3.30-1-5",1.005,0
"2464042","MKII-3.30-1-5",1.005,0
"2464824","MKII-3.30-1-5",1.005,0
"2465606","MKII-3.30-1-5",1.005,0
"2466388","MKII-3.30-1-5",1.005,0
"2467170","MKII-3.30-1-5",1.005,0
"2467952","MKII-3.30-1-5",1.005,0
"2468734","MKII-3.30-1-5",1.005,0
"2469516","MKII-3.30-1-5",1.005,0
"2470298","MKII-3.30-1-5",1.005,0
"2471080","MKII-3.30-1-5",1.005,0
"2471862","MKII-3.30-1-5",1.005,0
"2472644","MKII-3.30-1-5",1.005,0
"2473426","MKII-3.30-1-5",1.151,0
"2474208","MKII-3.30-1-5",1.151,0
"2474990","MKII-3.30-1-5",1.151,0
"2475772","MKII-3.30-1-5",1.151,0
"2476554","MKII-3.30-1-5",1.151,0
"2477336","MKII-3.30-1-5",1.151,0
"2478118","MKII-3.30-1-5",1.151,0
"2478900","MKII-3.30-1-5",1.151,0
"2479682","MKII-3.30-1-5",1.151,0
"2480464","MKII-3.30-1-5",1.151,0
"2481246","MKII-3.30-1-5",1.151,0
"2482028","MKII-3.30-1-5",1.151,0
"2482810","MKII-3.30-1-5",1.151,0
"2483592","MKII-3.30-1-5",1.151,0
"2484374","MKII-3.30-1-5",1.151,0
"2485156","MKII-3.30-1-5",1.151,0
"2485938","MKII-3.30-1-5",1.151,0
"2486720","MKII-3.30-1-5",1.151,0
"2487502","MKII-3.30-1-5",1.151,0
"2488284","MKII-3.30-1-5",1.151,0
"2489066","MKII-3.30-1-5",1.151,0
"2489848","MKII-3.30-1-5",1.151,0
"2490630","MKII-3.30-1-5",1.151,0
"2491412","MKII-3.30-1-5",1.151,0
"2492194","MKII-3.30-1-5",1.151,0
"2492976","MKII-3.30-1-5",1.151,0
"2493758","MKII-3.30-1-5",1.151,0
"2494540","MKII-3.30-1-5",1.151,0
"2495322","MKII-3.30-1-5",1.151,0
"2496104","MKII-3.30-1-5",1.151,0
"2496886","MKII-3.30-1-5",1.151,0
"2497668","MKII-3.30-1-5",1.151,0
"2498450","MKII-3.30-1-5",1.151,0
"2499232","MKII-3.30-1-5",1.151,0
"2500014","MKII-3.30-1-5",1.151,0
"2500796","MKII-3.30-1-5",1.151,0
"2501578","MKII-3.30-1-5",1.151,0
"2502360","MKII-3.30-1-5",1.151,0
"2503142","MKII-3.30-1-5",1.151,0
"2503924","MKII-3.30-1-5",1.151,0
"2504706","MKII-3.30-1-5",1.151,0
"2505488","MKII-3.30-1-5",1.151,0
"2506270","MKII-3.30-1-5",1.151,0
"2507052","MKII-3.30-1-5",1.151,0
"2507834","MKII-3.30-1-5",1.151,0
"2508616","MKII-3.30-1-5",1.151,0
"2509398","MKII-3.30-1-5",1.151,0
"2510180","MKII-3.30-1-5",1.151,0
"2510962","MKII-3.30-1-5",1.151,0
"2511744","MKII-3.30-1-5",1.151,0
"2512526","MKII-3.30-1-5",1.151,0
"2513308","MKII-3.30-1-5",1.151,0
"2514090","MKII-3.30-1-5",1.151,0
"2514872","MKII-3.30-1-5",1.151,0
"2515654","MKII-3.30-1-5",1.151,0
"2516436","MKII-3.30-1-5",1.151,0
"2517218","MKII-3.30-1-5",1.151,0
"2518000","MKII-3.30-1-5",1.151,0
"2518782","MKII-3.30-1-5",1.151,0
"2519564","MKII-3.30-1-5",1.151,0
"2520346","MKII-3.30-1-5",1.151,0
"2521128","MKII-3.30-1-5",1.151,0
"2521910","MKII-3.30-1-5",1.151,0
"2522692","MKII-3.30-1-5",1.151,0
"2523474","MKII-3.30-1-5",1.151,0
"2524256","MKII-3.30-1-5",1.151,0
"2525038","MKII-3.30-1-5",1.151,0
"2525820","MKII-3.30-1-5",1.151,0
"2526602","MKII-3.30-1-5",1.151,0
"2527384","MKII-3.30-1-5",1.151,0
"2528166","MKII-3.30-1-5",1.151,0
"2528948","MKII-3.30-1-5",1.151,0
"2529730","MKII-3.30-1-5",1.151,0
"2530512","MKII-3.30-1-5",1.151,0
"2531294","MKII-3.30-1-5",1.151,0
"2532076","MKII-3.30-1-5",1.151,0
"2532858","MKII-3.30-1-5",1.151,0
"2533640","MKII-3.30-1-5",1.151,0
"2534422","MKII-3.30-1-5",1.151,0
"2535204","MKII-3.30-1-5",1.151,0
"2535986","MKII-3.30-1-5",1.151,0
"2536768","MKII-3.30-1-5",1.151,0
"2537550","MKII-3.30-1-5",1.151,0
"2538332","MKII-3.30-1-5",1.151,0
"2539114","MKII-3.30-1-5",1.151,0
"2539896","MKII-3.30-1-5",1.151,0
"2540678","MKII-3.30-1-5",1.151,0
"2541460","MKII-3.30-1-5",1.151,0
"2542242","MKII-3.30-1-5",1.151,0
"2543024","MKII-3.30-1-5",1.151,0
"2543806","MKII-3.30-1-5",1.151,0
"2544588","MKII-3.30-1-5",1.151,0
"2545370","MKII-3.30-1-5",1.151,0
"2546152","MKII-3.30-1-5",1.318,0
"2546934","MKII-3.30-1-5",1.318,0
"2547716","MKII-3.30-1-5",1.318,0
"2548498","MKII-3.30-1-5",1.318,0
"2549280","MKII-3.30-1-5",1.318,0
"2550062","MKII-3.30-1-5",1.318,0
"2550844","MKII-3.30-1-5",1.318,0
"2551626","MKII-3.30-1-5",1.318,0
"2552408","MKII-3.30-1-5",1.318,0
"2553190","MKII-3.30-1-5",1.318,0
"2553972","MKII-3.30-1-5",1.318,0
"2554754","MKII-3.30-1-5",1.318,0
"2555536","MKII-3.30-1-5",1.318,0
"2556318","MKII-3.30-1-5",1.318,0
"2557100","MKII-3.30-1-5",1.318,0
"2557882","MKII-3.30-1-5",1.318,0
"2558664","MKII-3.30-1-5",1.318,0
"2559446","MKII-3.30-1-5",1.318,0
"2560228","MKII-3.30-1-5",1.318,0
"2561010","MKII-3.30-1-5",1.318,0
"2561792","MKII-3.30-1-5",1.318,0
"2562574","MKII-3.30-1-5",1.318,0
"2563356","MKII-3.30-1-5",1.318,0
"2564138","MKII-3.30-1-5",1.318,0
"2564920","MKII-3.30-1-5",1.318,0
"2565702","MKII-3.30-1-5",1.318,0
"2566484","MKII-3.30-1-5",1.318,0
"2567266","MKII-3.30-1-5",1.318,0
"2568048","MKII-3.30-1-5",1.318,0
"2568830","MKII-3.30-1-5",1.318,0
"2569612","MKII-3.30-1-5",1.318,0
"2570394","MKII-3.30-1-5",1.318,0
"2571176","MKII-3.30-1-5",1.318,0
"2571958","MKII-3.30-1-5",1.318,0
"2572740","MKII-3.30-1-5",1.318,0
"2573522","MKII-3.30-1-5",1.318,0
"2574304","MKII-3.30-1-5",1.318,0
"2575086","MKII-3.30-1-5",1.318,0
"2575868","MKII-3.30-1-5",1.318,0
"2576650","MKII-3.30-1-5",1.318,0
"2577432","MKII-3.30-1-5",1.318,0
"2578214","MKII-3.30-1-5",1.318,0
"2578996","MKII-3.30-1-5",1.318,0
"2579778","MKII-3.30-1-5",1.318,0
"2580560","MKII-3.30-1-5",1.318,0
"2581342","MKII-3.30-1-5",1.318,0
"2582124","MKII-3.30-1-5",1.318,0
"2582906","MKII-3.30-1-5",1.318,0
"2583688","MKII-3.30-1-5",1.318,0
"2584470","MKII-3.30-1-5",1.318,0
"2585252","MKII-3.30-1-5",1.318,0
"2586034","MKII-3.30-1-5",1.318,0
"2586816","MKII-3.30-1-5",1.318,0
"2587598","MKII-3.30-1-5",1.318,0
"2588380","MKII-3.30-1-5",1.318,0
"2589162","MKII-3.30-1-5",1.318,0
"2589944","MKII-3.30-1-5",1.318,0
"2590726","MKII-3.30-1-5",1.318,0
